Year,Month,Day,Hour,Wind Speed
2000,1,19,18,2.608062029
2000,1,19,19,2.387867212
2000,1,19,20,2.226114511
2000,1,19,21,2.292662859
2000,1,19,22,2.625164986
2000,1,19,23,3.070308447
2000,1,20,0,3.433593988
2000,1,20,1,3.669289827
2000,1,20,2,3.682319164
2000,1,20,3,3.566480637
2000,1,20,4,3.367995262
2000,1,20,5,3.154582977
2000,1,20,6,2.923611164
2000,1,20,7,2.524852991
2000,1,20,8,1.840289116
2000,1,20,9,1.693552971
2000,1,20,10,2.344857454
2000,1,20,11,2.376499176
2000,1,20,12,2.440353155
2000,1,20,13,2.55995822
2000,1,20,14,2.618100882
2000,1,20,15,2.519165754
2000,1,20,16,2.19466567
2000,1,20,17,2.021583796
2000,1,20,18,1.847676277
2000,1,20,19,1.694612861
2000,1,20,20,1.733078122
2000,1,20,21,1.863324404
2000,1,20,22,1.919052839
2000,1,20,23,1.853753209
2000,1,21,0,1.748243928
2000,1,21,1,1.649128437
2000,1,21,2,1.306375742
2000,1,21,3,0.8698319793
2000,1,21,4,0.5868514776
2000,1,21,5,0.6491599083
2000,1,21,6,0.9215438366
2000,1,21,7,1.188266397
2000,1,21,8,1.15550518
2000,1,21,9,0.7851287723
2000,1,21,10,0.4021534622
2000,1,21,11,0.2463836074
2000,1,21,12,0.228435725
2000,1,21,13,0.1732461452
2000,1,21,14,0.1681092978
2000,1,21,15,0.7298842072
2000,1,21,16,1.982967615
2000,1,21,17,3.139173269
2000,1,21,18,3.739477634
2000,1,21,19,3.851625204
2000,1,21,20,3.592749119
2000,1,21,21,3.286494017
2000,1,21,22,3.120920897
2000,1,21,23,3.048113823
2000,1,22,0,3.000361204
2000,1,22,1,2.957157373
2000,1,22,2,2.897731304
2000,1,22,3,2.857475519
2000,1,22,4,2.847079039
2000,1,22,5,2.829555035
2000,1,22,6,2.817497969
2000,1,22,7,2.448485136
2000,1,22,8,1.772440076
2000,1,22,9,1.560311913
2000,1,22,10,1.087809801
2000,1,22,11,0.7661945224
2000,1,22,12,1.02899003
2000,1,22,13,1.330469608
2000,1,22,14,1.553526402
2000,1,22,15,1.763122678
2000,1,22,16,2.161722898
2000,1,22,17,2.622051477
2000,1,22,18,2.883328199
2000,1,22,19,2.958220959
2000,1,22,20,2.90378499
2000,1,22,21,2.794540167
2000,1,22,22,2.652832031
2000,1,22,23,2.438201427
2000,1,23,0,2.170206785
2000,1,23,1,1.893370986
2000,1,23,2,1.779002309
2000,1,23,3,1.723892927
2000,1,23,4,1.661553502
2000,1,23,5,1.589223623
2000,1,23,6,1.506374359
2000,1,23,7,1.36189723
2000,1,23,8,0.9979358912
2000,1,23,9,0.8025211096
2000,1,23,10,0.8118029237
2000,1,23,11,0.9107242227
2000,1,23,12,1.070832372
2000,1,23,13,1.288242579
2000,1,23,14,1.509311438
2000,1,23,15,1.728466272
2000,1,23,16,2.126637697
2000,1,23,17,2.62570262
2000,1,23,18,2.910197973
2000,1,23,19,3.013433933
2000,1,23,20,2.97437191
2000,1,23,21,2.838647366
2000,1,23,22,2.614198208
2000,1,23,23,2.340115786
2000,1,24,0,2.11550498
2000,1,24,1,1.952280521
2000,1,24,2,1.826576829
2000,1,24,3,1.717818975
2000,1,24,4,1.645180941
2000,1,24,5,1.606041789
2000,1,24,6,1.579134941
2000,1,24,7,1.483388424
2000,1,24,8,1.145817757
2000,1,24,9,1.593687892
2000,1,24,10,1.500314951
2000,1,24,11,1.210676074
2000,1,24,12,0.9525572062
2000,1,24,13,0.792293191
2000,1,24,14,0.7617628574
2000,1,24,15,0.824236095
2000,1,24,16,1.216906548
2000,1,24,17,1.689841032
2000,1,24,18,2.045294285
2000,1,24,19,2.184700251
2000,1,24,20,2.19463253
2000,1,24,21,2.194849014
2000,1,24,22,2.190394402
2000,1,24,23,2.162198782
2000,1,25,0,2.122734547
2000,1,25,1,2.067807436
2000,1,25,2,2.053316116
2000,1,25,3,2.092065096
2000,1,25,4,2.196960211
2000,1,25,5,2.314636707
2000,1,25,6,2.419761896
2000,1,25,7,2.341956615
2000,1,25,8,1.822394967
2000,1,25,9,1.583080053
2000,1,25,10,1.15501678
2000,1,25,11,0.6928468943
2000,1,25,12,0.4530136585
2000,1,25,13,0.6136103272
2000,1,25,14,0.9687104821
2000,1,25,15,1.352154016
2000,1,25,16,1.9921664
2000,1,25,17,2.590379238
2000,1,25,18,2.98184824
2000,1,25,19,3.224201202
2000,1,25,20,3.280211687
2000,1,25,21,3.274966002
2000,1,25,22,3.200292587
2000,1,25,23,3.136373997
2000,1,26,0,3.090319633
2000,1,26,1,3.062410116
2000,1,26,2,3.183378935
2000,1,26,3,3.338097811
2000,1,26,4,3.457683802
2000,1,26,5,3.511125088
2000,1,26,6,3.521216154
2000,1,26,7,3.239927053
2000,1,26,8,2.668927908
2000,1,26,9,2.702398539
2000,1,26,10,2.599281311
2000,1,26,11,2.136971951
2000,1,26,12,1.731926322
2000,1,26,13,1.334713697
2000,1,26,14,1.025725842
2000,1,26,15,0.7767835855
2000,1,26,16,0.6286366582
2000,1,26,17,1.032062054
2000,1,26,18,1.649007797
2000,1,26,19,2.209155083
2000,1,26,20,2.680303574
2000,1,26,21,3.015974522
2000,1,26,22,3.235646963
2000,1,26,23,3.381301403
2000,1,27,0,3.45840621
2000,1,27,1,3.446845055
2000,1,27,2,3.395951748
2000,1,27,3,3.324851274
2000,1,27,4,3.208055735
2000,1,27,5,3.030782938
2000,1,27,6,2.800916195
2000,1,27,7,2.324699402
2000,1,27,8,2.051836729
2000,1,27,9,2.302608252
2000,1,27,10,2.374320745
2000,1,27,11,2.470065832
2000,1,27,12,2.432501078
2000,1,27,13,2.350928068
2000,1,27,14,2.252758503
2000,1,27,15,2.140841961
2000,1,27,16,1.868842959
2000,1,27,17,2.101140261
2000,1,27,18,2.423127651
2000,1,27,19,2.577043056
2000,1,27,20,2.541504622
2000,1,27,21,2.432100773
2000,1,27,22,2.338280678
2000,1,27,23,2.253361225
2000,1,28,0,2.196294069
2000,1,28,1,2.185069323
2000,1,28,2,2.14188385
2000,1,28,3,2.093850851
2000,1,28,4,2.080842733
2000,1,28,5,2.176994562
2000,1,28,6,2.384552956
2000,1,28,7,2.314666986
2000,1,28,8,2.190892696
2000,1,28,9,2.723886013
2000,1,28,10,2.911654711
2000,1,28,11,3.094183922
2000,1,28,12,3.195612431
2000,1,28,13,3.23384285
2000,1,28,14,3.208971262
2000,1,28,15,3.206010103
2000,1,28,16,3.120394945
2000,1,28,17,3.274674654
2000,1,28,18,3.418781757
2000,1,28,19,3.445835829
2000,1,28,20,3.42091465
2000,1,28,21,3.225019932
2000,1,28,22,2.902723312
2000,1,28,23,2.740944862
2000,1,29,0,2.764168978
2000,1,29,1,2.835912228
2000,1,29,2,2.900303602
2000,1,29,3,2.878487825
2000,1,29,4,2.820537329
2000,1,29,5,2.833121777
2000,1,29,6,2.822538376
2000,1,29,7,2.536278486
2000,1,29,8,1.894149661
2000,1,29,9,2.522883415
2000,1,29,10,2.557741165
2000,1,29,11,2.354539156
2000,1,29,12,2.094373465
2000,1,29,13,1.846391082
2000,1,29,14,1.800262451
2000,1,29,15,1.911143303
2000,1,29,16,1.929193616
2000,1,29,17,2.096932173
2000,1,29,18,2.263639212
2000,1,29,19,2.375085831
2000,1,29,20,2.402446985
2000,1,29,21,2.437455654
2000,1,29,22,2.464048624
2000,1,29,23,2.430204868
2000,1,30,0,2.363665581
2000,1,30,1,2.331477165
2000,1,30,2,2.244085073
2000,1,30,3,2.100777149
2000,1,30,4,1.913087964
2000,1,30,5,1.669355154
2000,1,30,6,1.393718004
2000,1,30,7,1.114357471
2000,1,30,8,0.7967969775
2000,1,30,9,0.4557804763
2000,1,30,10,0.7540968657
2000,1,30,11,0.9577758312
2000,1,30,12,1.223624587
2000,1,30,13,1.486608148
2000,1,30,14,1.658318162
2000,1,30,15,1.729783416
2000,1,30,16,1.846738338
2000,1,30,17,2.034005642
2000,1,30,18,2.149120331
2000,1,30,19,2.177439213
2000,1,30,20,2.136027098
2000,1,30,21,2.05731225
2000,1,30,22,1.926831961
2000,1,30,23,1.806752563
2000,1,31,0,1.807611704
2000,1,31,1,1.949462771
2000,1,31,2,2.209062815
2000,1,31,3,2.477607012
2000,1,31,4,2.625371456
2000,1,31,5,2.676592588
2000,1,31,6,2.71273303
2000,1,31,7,2.64125824
2000,1,31,8,2.034608364
2000,1,31,9,1.856938243
2000,1,31,10,1.716032863
2000,1,31,11,1.524031401
2000,1,31,12,1.462334394
2000,1,31,13,1.405493498
2000,1,31,14,1.341064334
2000,1,31,15,1.248443484
2000,1,31,16,0.9613395333
2000,1,31,17,1.388043404
2000,1,31,18,2.08930707
2000,1,31,19,2.753019571
2000,1,31,20,3.326272011
2000,1,31,21,3.702767849
2000,1,31,22,3.892718077
2000,1,31,23,4.019827843
2000,2,1,0,4.084228039
2000,2,1,1,4.047631264
2000,2,1,2,4.106379509
2000,2,1,3,4.296456814
2000,2,1,4,4.438930035
2000,2,1,5,4.483757496
2000,2,1,6,4.428735256
2000,2,1,7,4.024637699
2000,2,1,8,3.600395918
2000,2,1,9,3.569038868
2000,2,1,10,4.1863904
2000,2,1,11,4.442718983
2000,2,1,12,4.630944729
2000,2,1,13,4.709140301
2000,2,1,14,4.762445927
2000,2,1,15,4.573822021
2000,2,1,16,3.614424944
2000,2,1,17,3.151922941
2000,2,1,18,2.868604898
2000,2,1,19,2.63584733
2000,2,1,20,2.512727022
2000,2,1,21,2.486427546
2000,2,1,22,2.471075058
2000,2,1,23,2.359165668
2000,2,2,0,2.171586037
2000,2,2,1,1.982623816
2000,2,2,2,1.778901458
2000,2,2,3,1.505782366
2000,2,2,4,1.207455635
2000,2,2,5,1.061295271
2000,2,2,6,1.097690105
2000,2,2,7,1.120699644
2000,2,2,8,1.049491763
2000,2,2,9,0.7348220944
2000,2,2,10,0.1611862481
2000,2,2,11,0.2395455241
2000,2,2,12,0.464576751
2000,2,2,13,0.5722872615
2000,2,2,14,0.5631588101
2000,2,2,15,0.4808849096
2000,2,2,16,1.114895701
2000,2,2,17,2.229283333
2000,2,2,18,3.091210842
2000,2,2,19,3.51213789
2000,2,2,20,3.576411247
2000,2,2,21,3.548825502
2000,2,2,22,3.509335995
2000,2,2,23,3.469517708
2000,2,3,0,3.410640001
2000,2,3,1,3.315285444
2000,2,3,2,3.218965292
2000,2,3,3,3.13761282
2000,2,3,4,3.087530375
2000,2,3,5,3.043854237
2000,2,3,6,2.945408821
2000,2,3,7,2.470178843
2000,2,3,8,2.350944042
2000,2,3,9,2.374891996
2000,2,3,10,1.941207886
2000,2,3,11,1.535017967
2000,2,3,12,1.364649177
2000,2,3,13,1.412508845
2000,2,3,14,1.505183697
2000,2,3,15,1.804436803
2000,2,3,16,2.499037266
2000,2,3,17,3.274570227
2000,2,3,18,3.52085495
2000,2,3,19,3.439878464
2000,2,3,20,3.333093643
2000,2,3,21,3.204036236
2000,2,3,22,3.072938442
2000,2,3,23,2.952568531
2000,2,4,0,2.821806908
2000,2,4,1,2.715461016
2000,2,4,2,2.655188322
2000,2,4,3,2.609264851
2000,2,4,4,2.611232996
2000,2,4,5,2.662558317
2000,2,4,6,2.73284483
2000,2,4,7,2.419930696
2000,2,4,8,2.286032438
2000,2,4,9,2.19268465
2000,2,4,10,1.784205198
2000,2,4,11,1.477871537
2000,2,4,12,1.386076212
2000,2,4,13,1.498004436
2000,2,4,14,1.711181402
2000,2,4,15,1.826794386
2000,2,4,16,1.489772081
2000,2,4,17,1.129688859
2000,2,4,18,1.008094668
2000,2,4,19,1.126556873
2000,2,4,20,1.312628865
2000,2,4,21,1.414199233
2000,2,4,22,1.326377153
2000,2,4,23,1.038597941
2000,2,5,0,0.6344454885
2000,2,5,1,0.314155668
2000,2,5,2,0.5298444629
2000,2,5,3,0.9540697336
2000,2,5,4,1.331822038
2000,2,5,5,1.70097363
2000,2,5,6,2.075928926
2000,2,5,7,2.158229351
2000,2,5,8,2.158805847
2000,2,5,9,3.070064306
2000,2,5,10,3.392444134
2000,2,5,11,3.520551205
2000,2,5,12,3.548408508
2000,2,5,13,3.492244244
2000,2,5,14,3.395521402
2000,2,5,15,3.177122355
2000,2,5,16,2.729126453
2000,2,5,17,2.585803032
2000,2,5,18,2.889603615
2000,2,5,19,3.159678221
2000,2,5,20,3.320556402
2000,2,5,21,3.39043045
2000,2,5,22,3.338966608
2000,2,5,23,3.207581997
2000,2,6,0,3.028912783
2000,2,6,1,2.825425625
2000,2,6,2,2.580444574
2000,2,6,3,2.41282773
2000,2,6,4,2.299535513
2000,2,6,5,2.200298786
2000,2,6,6,2.141812086
2000,2,6,7,1.79681921
2000,2,6,8,2.016787052
2000,2,6,9,1.715569139
2000,2,6,10,1.345111728
2000,2,6,11,1.09638834
2000,2,6,12,1.025333881
2000,2,6,13,1.087736726
2000,2,6,14,1.279971957
2000,2,6,15,1.507920623
2000,2,6,16,2.004990101
2000,2,6,17,2.872714996
2000,2,6,18,3.389471769
2000,2,6,19,3.550217628
2000,2,6,20,3.514692545
2000,2,6,21,3.395082474
2000,2,6,22,3.259534121
2000,2,6,23,3.085952282
2000,2,7,0,2.888981104
2000,2,7,1,2.687904358
2000,2,7,2,2.477244854
2000,2,7,3,2.261931419
2000,2,7,4,2.061993837
2000,2,7,5,1.906133294
2000,2,7,6,1.821545005
2000,2,7,7,1.593050838
2000,2,7,8,1.327470422
2000,2,7,9,1.38908124
2000,2,7,10,1.081061959
2000,2,7,11,1.008203745
2000,2,7,12,1.181691647
2000,2,7,13,1.421910405
2000,2,7,14,1.556968808
2000,2,7,15,1.629320621
2000,2,7,16,1.876256108
2000,2,7,17,2.439579487
2000,2,7,18,2.79421401
2000,2,7,19,2.931545973
2000,2,7,20,2.920464277
2000,2,7,21,2.853831291
2000,2,7,22,2.814443588
2000,2,7,23,2.783890963
2000,2,8,0,2.787016153
2000,2,8,1,2.760206938
2000,2,8,2,2.587749958
2000,2,8,3,2.386535645
2000,2,8,4,2.212305069
2000,2,8,5,2.060962677
2000,2,8,6,1.943846226
2000,2,8,7,1.671460271
2000,2,8,8,1.316309929
2000,2,8,9,0.8553130031
