Year,Month,Day,Hour,Wind Speed
2000,2,2,8,2.545235634
2000,2,2,9,2.058126211
2000,2,2,10,1.32795608
2000,2,2,11,0.8339565992
2000,2,2,12,0.4992750287
2000,2,2,13,0.3651746809
2000,2,2,14,0.5971025825
2000,2,2,15,0.9027334452
2000,2,2,16,1.342253327
2000,2,2,17,1.940761924
2000,2,2,18,2.418231487
2000,2,2,19,2.740755558
2000,2,2,20,2.826250315
2000,2,2,21,2.867991447
2000,2,2,22,2.928981781
2000,2,2,23,2.976281404
2000,2,3,0,2.934303761
2000,2,3,1,2.815679073
2000,2,3,2,2.787332058
2000,2,3,3,2.920878172
2000,2,3,4,3.114640236
2000,2,3,5,3.192366362
2000,2,3,6,3.061058044
2000,2,3,7,2.434970617
2000,2,3,8,1.797129035
2000,2,3,9,1.304170012
2000,2,3,10,1.031362414
2000,2,3,11,1.099190712
2000,2,3,12,1.309493184
2000,2,3,13,1.51906836
2000,2,3,14,1.703487992
2000,2,3,15,1.880997777
2000,2,3,16,2.079377413
2000,2,3,17,2.362120867
2000,2,3,18,2.675374269
2000,2,3,19,2.948236227
2000,2,3,20,3.11896348
2000,2,3,21,3.235652924
2000,2,3,22,3.30917716
2000,2,3,23,3.286989927
2000,2,4,0,3.161517382
2000,2,4,1,2.985695124
2000,2,4,2,2.877757311
2000,2,4,3,2.752997398
2000,2,4,4,2.509828329
2000,2,4,5,2.329796553
2000,2,4,6,2.265100718
2000,2,4,7,2.123243809
2000,2,4,8,2.209258556
2000,2,4,9,2.12053299
2000,2,4,10,1.83995688
2000,2,4,11,1.692306638
2000,2,4,12,1.604605317
2000,2,4,13,1.546626568
2000,2,4,14,1.421403646
2000,2,4,15,1.308473468
2000,2,4,16,1.338290811
2000,2,4,17,1.695562959
2000,2,4,18,2.140867949
2000,2,4,19,2.518109798
2000,2,4,20,2.807693243
2000,2,4,21,3.054037809
2000,2,4,22,3.218338251
2000,2,4,23,3.282392263
2000,2,5,0,3.243072033
2000,2,5,1,3.110153437
2000,2,5,2,3.080609322
2000,2,5,3,3.042549133
2000,2,5,4,2.998059988
2000,2,5,5,2.889604568
2000,2,5,6,2.734683037
2000,2,5,7,2.639568567
2000,2,5,8,2.682064056
2000,2,5,9,2.361447811
2000,2,5,10,1.984455585
2000,2,5,11,1.73033762
2000,2,5,12,1.599831581
2000,2,5,13,1.542571545
2000,2,5,14,1.463234901
2000,2,5,15,1.361543894
2000,2,5,16,1.208877206
2000,2,5,17,1.017329097
2000,2,5,18,0.882922709
2000,2,5,19,0.8799855709
2000,2,5,20,1.11803937
2000,2,5,21,1.531738877
2000,2,5,22,1.976783633
2000,2,5,23,2.335780382
2000,2,6,0,2.56403017
2000,2,6,1,2.677955389
2000,2,6,2,2.664284945
2000,2,6,3,2.59489727
2000,2,6,4,2.461900473
2000,2,6,5,2.282919884
2000,2,6,6,2.040659904
2000,2,6,7,1.711047292
2000,2,6,8,1.578522563
2000,2,6,9,1.544298649
2000,2,6,10,1.675070286
2000,2,6,11,1.884486318
2000,2,6,12,2.089114666
2000,2,6,13,2.27375555
2000,2,6,14,2.402238846
2000,2,6,15,2.36002326
2000,2,6,16,2.130146503
2000,2,6,17,1.825910091
2000,2,6,18,1.583894491
2000,2,6,19,1.414124727
2000,2,6,20,1.284707189
2000,2,6,21,1.325602531
2000,2,6,22,1.578834057
2000,2,6,23,1.910051823
2000,2,7,0,2.191994905
2000,2,7,1,2.360189676
2000,2,7,2,2.390639067
2000,2,7,3,2.34116292
2000,2,7,4,2.236745119
2000,2,7,5,2.099689007
2000,2,7,6,2.011461258
2000,2,7,7,1.693285346
2000,2,7,8,1.418732524
2000,2,7,9,1.295482993
2000,2,7,10,1.34242177
2000,2,7,11,1.444894195
2000,2,7,12,1.562200904
2000,2,7,13,1.703969598
2000,2,7,14,1.74122715
2000,2,7,15,1.677587748
2000,2,7,16,1.523572206
2000,2,7,17,1.394845366
2000,2,7,18,1.278736234
2000,2,7,19,1.150118947
2000,2,7,20,1.137219429
2000,2,7,21,1.163380861
2000,2,7,22,1.173980117
2000,2,7,23,1.136390209
2000,2,8,0,1.091930151
2000,2,8,1,1.072198987
2000,2,8,2,1.181483984
2000,2,8,3,1.380057096
2000,2,8,4,1.575547338
2000,2,8,5,1.753781915
2000,2,8,6,1.857398272
2000,2,8,7,1.574087381
2000,2,8,8,1.432919145
2000,2,8,9,1.467251658
2000,2,8,10,1.346859336
2000,2,8,11,1.211987019
2000,2,8,12,1.223689556
